"Plot Title: sargento-canal"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
299,08/19/2018 13:49:59,114.838,26.781,0.639
300,08/19/2018 14:05:00,114.488,26.781,0.605
301,08/19/2018 14:20:01,114.044,26.683,0.561
302,08/19/2018 14:35:02,113.668,26.683,0.523
303,08/19/2018 14:50:03,113.280,26.683,0.485
304,08/19/2018 15:05:04,112.930,26.683,0.450
305,08/19/2018 15:20:05,112.594,26.683,0.416
306,08/19/2018 15:35:06,112.322,26.683,0.389
307,08/19/2018 15:50:07,112.063,26.683,0.363
308,08/19/2018 16:05:08,111.895,26.683,0.347
309,08/19/2018 16:20:09,111.921,26.683,0.349
310,08/19/2018 16:35:10,111.856,26.683,0.343
311,08/19/2018 16:50:11,111.714,26.683,0.329
312,08/19/2018 17:05:12,111.598,26.683,0.317
313,08/19/2018 17:20:13,111.546,26.683,0.312
314,08/19/2018 17:35:14,111.585,26.683,0.316
315,08/19/2018 17:50:15,111.740,26.683,0.331
316,08/19/2018 18:05:16,112.050,26.683,0.362
317,08/19/2018 18:20:17,112.451,26.683,0.402
318,08/19/2018 18:35:18,112.710,26.683,0.428
319,08/19/2018 18:50:19,112.710,26.683,0.428
320,08/19/2018 19:05:20,112.671,26.683,0.424
321,08/19/2018 19:20:21,112.594,26.683,0.416
322,08/19/2018 19:35:22,112.594,26.683,0.416
323,08/19/2018 19:50:23,112.892,26.683,0.446
324,08/19/2018 20:05:24,113.358,26.683,0.492
325,08/19/2018 20:20:25,113.889,26.683,0.545
326,08/19/2018 20:35:26,114.225,26.683,0.579
327,08/19/2018 20:50:27,114.368,26.683,0.593
328,08/19/2018 21:05:28,114.290,26.683,0.585
329,08/19/2018 21:20:29,114.186,26.683,0.575
330,08/19/2018 21:35:30,114.044,26.683,0.561
331,08/19/2018 21:50:31,114.057,26.683,0.562
332,08/19/2018 22:05:32,114.109,26.683,0.567
333,08/19/2018 22:20:33,114.018,26.683,0.558
334,08/19/2018 22:35:34,113.979,26.683,0.554
335,08/19/2018 22:50:35,113.720,26.683,0.528
336,08/19/2018 23:05:36,113.319,26.683,0.488
337,08/19/2018 23:20:37,112.956,26.683,0.452
338,08/19/2018 23:35:38,112.671,26.683,0.424
339,08/19/2018 23:50:39,112.400,26.683,0.397
340,08/20/2018 00:05:40,112.180,26.683,0.375
341,08/20/2018 00:20:41,111.973,26.683,0.354
342,08/20/2018 00:35:42,111.818,26.683,0.339
343,08/20/2018 00:50:43,111.688,26.683,0.326
344,08/20/2018 01:05:44,111.611,26.683,0.318
345,08/20/2018 01:20:45,111.507,26.683,0.308
346,08/20/2018 01:35:46,111.430,26.683,0.300
347,08/20/2018 01:50:47,111.378,26.683,0.295
348,08/20/2018 02:05:48,111.365,26.683,0.294
349,08/20/2018 02:20:49,111.352,26.683,0.293
350,08/20/2018 02:35:50,111.326,26.683,0.290
351,08/20/2018 02:50:51,111.300,26.683,0.288
352,08/20/2018 03:05:52,111.313,26.683,0.289
353,08/20/2018 03:20:53,111.313,26.683,0.289
354,08/20/2018 03:35:54,111.300,26.683,0.288
355,08/20/2018 03:50:55,111.287,26.683,0.286
356,08/20/2018 04:05:56,111.300,26.683,0.288
357,08/20/2018 04:20:57,111.300,26.683,0.288
358,08/20/2018 04:35:58,111.287,26.683,0.286
359,08/20/2018 04:50:59,111.287,26.683,0.286
360,08/20/2018 05:06:00,111.287,26.683,0.286
361,08/20/2018 05:21:01,111.261,26.683,0.284
362,08/20/2018 05:36:02,111.261,26.683,0.284
363,08/20/2018 05:51:03,111.261,26.683,0.284
364,08/20/2018 06:06:04,111.313,26.683,0.289
365,08/20/2018 06:21:05,111.300,26.683,0.288
366,08/20/2018 06:36:06,111.339,26.683,0.291
367,08/20/2018 06:51:07,111.378,26.683,0.295
368,08/20/2018 07:06:08,111.365,26.683,0.294
369,08/20/2018 07:21:09,111.352,26.683,0.293
370,08/20/2018 07:36:10,111.378,26.683,0.295
371,08/20/2018 07:51:11,111.365,26.683,0.294
372,08/20/2018 08:06:12,111.378,26.683,0.295
373,08/20/2018 08:21:13,111.585,26.683,0.316
374,08/20/2018 08:36:14,112.917,26.683,0.448
375,08/20/2018 08:51:15,114.575,26.683,0.613
376,08/20/2018 09:06:16,115.768,26.683,0.732
377,08/20/2018 09:21:17,116.455,26.683,0.800
378,08/20/2018 09:36:18,117.052,26.683,0.860
379,08/20/2018 09:51:19,117.532,26.683,0.908
380,08/20/2018 10:06:20,118.000,26.683,0.954
381,08/20/2018 10:21:21,118.363,26.683,0.990
382,08/20/2018 10:36:22,118.740,26.683,1.028
383,08/20/2018 10:51:23,119.117,26.683,1.065
384,08/20/2018 11:06:24,119.598,26.683,1.113
385,08/20/2018 11:21:25,120.053,26.683,1.158
386,08/20/2018 11:36:26,120.378,26.683,1.191
387,08/20/2018 11:51:27,120.482,26.683,1.201
388,08/20/2018 12:06:28,120.274,26.683,1.180
389,08/20/2018 12:21:29,119.962,26.683,1.149
390,08/20/2018 12:36:30,119.624,26.683,1.116
391,08/20/2018 12:51:31,119.247,26.683,1.078
392,08/20/2018 13:06:32,118.818,26.683,1.035
393,08/20/2018 13:21:33,118.480,26.683,1.002
394,08/20/2018 13:36:34,118.169,26.683,0.971
395,08/20/2018 13:51:35,117.818,26.683,0.936
396,08/20/2018 14:06:36,117.312,26.683,0.886
397,08/20/2018 14:21:37,116.702,26.683,0.825
398,08/20/2018 14:36:38,116.014,26.683,0.756
399,08/20/2018 14:51:39,115.314,26.683,0.687
400,08/20/2018 15:06:40,114.640,26.683,0.620
401,08/20/2018 15:21:41,114.122,26.683,0.568
402,08/20/2018 15:36:42,113.707,26.683,0.527
403,08/20/2018 15:51:43,113.332,26.683,0.490
404,08/20/2018 16:06:44,112.969,26.683,0.454
405,08/20/2018 16:21:45,112.633,26.683,0.420
406,08/20/2018 16:36:46,112.296,26.683,0.387
407,08/20/2018 16:51:47,112.050,26.683,0.362
408,08/20/2018 17:06:48,111.843,26.683,0.342
409,08/20/2018 17:21:49,111.727,26.683,0.330
410,08/20/2018 17:36:50,111.598,26.683,0.317
411,08/20/2018 17:51:51,111.533,26.683,0.311
412,08/20/2018 18:06:52,111.455,26.683,0.303
413,08/20/2018 18:21:53,111.404,26.683,0.298
414,08/20/2018 18:36:54,111.391,26.683,0.297
415,08/20/2018 18:51:55,111.378,26.683,0.295
416,08/20/2018 19:06:56,111.378,26.683,0.295
417,08/20/2018 19:21:57,111.455,26.683,0.303
418,08/20/2018 19:36:58,111.701,26.683,0.327
419,08/20/2018 19:51:59,112.063,26.683,0.363
420,08/20/2018 20:07:00,112.348,26.683,0.392
421,08/20/2018 20:22:01,112.594,26.683,0.416
422,08/20/2018 20:37:02,113.034,26.683,0.460
423,08/20/2018 20:52:03,113.409,26.683,0.497
424,08/20/2018 21:07:04,113.539,26.683,0.510
425,08/20/2018 21:22:05,113.655,26.683,0.522
426,08/20/2018 21:37:06,114.303,26.683,0.586
427,08/20/2018 21:52:07,115.042,26.683,0.660
428,08/20/2018 22:07:08,115.392,26.683,0.695
429,08/20/2018 22:22:09,115.392,26.683,0.695
430,08/20/2018 22:37:10,115.677,26.683,0.723
431,08/20/2018 22:52:11,115.418,26.683,0.697
432,08/20/2018 23:07:12,114.446,26.683,0.601
433,08/20/2018 23:22:13,113.617,26.683,0.518
434,08/20/2018 23:37:14,113.617,26.683,0.518
435,08/20/2018 23:52:15,113.798,26.683,0.536
436,08/21/2018 00:07:16,113.435,26.683,0.500
437,08/21/2018 00:22:17,113.112,26.683,0.468
438,08/21/2018 00:37:18,112.866,26.683,0.443
439,08/21/2018 00:52:19,112.542,26.683,0.411
440,08/21/2018 01:07:20,112.451,26.683,0.402
441,08/21/2018 01:22:21,112.413,26.683,0.398
442,08/21/2018 01:37:22,112.206,26.683,0.378
443,08/21/2018 01:52:23,112.012,26.683,0.358
444,08/21/2018 02:07:24,111.830,26.683,0.340
445,08/21/2018 02:22:25,111.701,26.683,0.327
446,08/21/2018 02:37:26,111.624,26.683,0.320
447,08/21/2018 02:52:27,111.572,26.683,0.315
448,08/21/2018 03:07:28,111.546,26.683,0.312
449,08/21/2018 03:22:29,111.507,26.683,0.308
450,08/21/2018 03:37:30,111.455,26.683,0.303
451,08/21/2018 03:52:31,111.430,26.683,0.300
452,08/21/2018 04:07:32,111.430,26.683,0.300
453,08/21/2018 04:22:33,111.442,26.683,0.302
454,08/21/2018 04:37:34,111.442,26.683,0.302
455,08/21/2018 04:52:35,111.442,26.683,0.302
456,08/21/2018 05:07:36,111.442,26.683,0.302
457,08/21/2018 05:22:37,111.442,26.683,0.302
458,08/21/2018 05:37:38,111.442,26.683,0.302
459,08/21/2018 05:52:39,111.442,26.683,0.302
460,08/21/2018 06:07:40,111.468,26.683,0.304
461,08/21/2018 06:22:41,111.481,26.683,0.306
462,08/21/2018 06:37:42,111.507,26.683,0.308
463,08/21/2018 06:52:43,111.520,26.683,0.309
464,08/21/2018 07:07:44,111.520,26.683,0.309
465,08/21/2018 07:22:45,111.520,26.683,0.309
466,08/21/2018 07:37:46,111.546,26.683,0.312
467,08/21/2018 07:52:47,111.559,26.683,0.313
468,08/21/2018 08:07:48,111.546,26.683,0.312
469,08/21/2018 08:22:49,111.546,26.683,0.312
470,08/21/2018 08:37:50,111.546,26.683,0.312
471,08/21/2018 08:52:51,111.530,26.585,0.310
472,08/21/2018 09:07:52,111.568,26.585,0.314
473,08/21/2018 09:22:53,112.694,26.585,0.426
474,08/21/2018 09:37:54,114.922,26.585,0.648
475,08/21/2018 09:52:55,116.403,26.683,0.795
476,08/21/2018 10:07:56,117.286,26.683,0.883
477,08/21/2018 10:22:57,117.948,26.683,0.949
478,08/21/2018 10:37:58,118.451,26.585,0.999
479,08/21/2018 10:52:59,118.961,26.683,1.050
480,08/21/2018 11:08:00,119.468,26.683,1.100
481,08/21/2018 11:23:01,120.027,26.683,1.156
482,08/21/2018 11:38:02,120.664,26.683,1.219
483,08/21/2018 11:53:03,121.276,26.683,1.280
484,08/21/2018 12:08:04,121.780,26.585,1.330
485,08/21/2018 12:23:05,122.096,26.683,1.362
486,08/21/2018 12:38:06,122.161,26.683,1.368
487,08/21/2018 12:53:07,121.966,26.683,1.349
488,08/21/2018 13:08:08,121.627,26.683,1.315
489,08/21/2018 13:23:09,121.237,26.683,1.276
490,08/21/2018 13:38:10,120.794,26.683,1.232
491,08/21/2018 13:53:11,120.313,26.683,1.184
492,08/21/2018 14:08:12,119.793,26.683,1.132
493,08/21/2018 14:23:13,119.247,26.683,1.078
494,08/21/2018 14:38:14,118.792,26.683,1.033
495,08/21/2018 14:53:15,118.311,26.683,0.985
496,08/21/2018 15:08:16,117.766,26.683,0.931
497,08/21/2018 15:23:17,117.156,26.683,0.870
498,08/21/2018 15:38:18,116.416,26.683,0.796
499,08/21/2018 15:53:19,115.612,26.683,0.717
500,08/21/2018 16:08:20,114.795,26.683,0.635
501,08/21/2018 16:23:21,114.096,26.683,0.566
502,08/21/2018 16:38:22,113.500,26.683,0.506
503,08/21/2018 16:53:23,113.047,26.683,0.461
504,08/21/2018 17:08:24,112.684,26.683,0.425
505,08/21/2018 17:23:25,112.400,26.683,0.397
506,08/21/2018 17:38:26,112.193,26.683,0.376
507,08/21/2018 17:53:27,112.037,26.683,0.361
508,08/21/2018 18:08:28,111.921,26.683,0.349
509,08/21/2018 18:23:29,111.830,26.683,0.340
510,08/21/2018 18:38:30,111.766,26.683,0.334
511,08/21/2018 18:53:31,111.740,26.683,0.331
512,08/21/2018 19:08:32,111.701,26.683,0.327
513,08/21/2018 19:23:33,111.688,26.683,0.326
514,08/21/2018 19:38:34,111.659,26.585,0.323
